cod_ine,emigrantes,edad_prom_emigracion,pct_emi_argentina,_den_pct_emi_argentina,pct_emi_brasil,_den_pct_emi_brasil,pct_emi_chile,_den_pct_emi_chile,pct_emi_espana,_den_pct_emi_espana,pct_emi_eeuu,_den_pct_emi_eeuu,_den_edad_prom_emigracion,fallecidos,edad_prom_fallecimiento,pct_muertes_covid,_den_pct_muertes_covid,_den_edad_prom_fallecimiento,fallecidos_2023,emigrantes_x1000,tasa_mortalidad
040103,101,26.61,52.475247524752476,101,26.73267326732673,101,12.871287128712872,101,2.9702970297029703,101,0.0,101,101,359,65.8121387283237,17.270194986072422,359,359,88,10.103030909272782,8.802640792237671
040104,244,24.83613445378151,27.459016393442624,244,14.754098360655737,244,42.622950819672134,244,8.19672131147541,244,0.819672131147541,244,244,579,60.992818671454216,13.12607944732297,579,579,118,15.478304998731286,7.485409794468409
040201,745,24.756606397774686,33.288590604026844,745,17.85234899328859,745,39.86577181208054,745,2.8187919463087248,745,1.610738255033557,745,745,1480,61.5073477956613,11.824324324324325,1480,1480,323,21.02915855138736,9.117339882010896
040202,67,28.15625,28.35820895522388,67,5.970149253731344,67,46.26865671641791,67,13.432835820895523,67,1.492537313432836,67,67,327,67.49363057324841,16.513761467889907,327,327,56,12.981980236388297,10.85061034683201
040301,214,26.634615384615383,40.18691588785047,214,14.018691588785046,214,36.91588785046729,214,5.140186915887851,214,0.4672897196261682,214,214,625,66.16749585406302,19.84,625,625,111,13.291099931681263,6.8939817402645795
040302,40,26.710526315789473,12.5,40,32.5,40,52.5,40,0.0,40,0.0,40,40,82,69.59210526315789,21.951219512195124,82,82,19,15.97444089456869,7.587859424920127
040401,150,25.766423357664234,3.3333333333333335,150,5.333333333333333,150,86.66666666666667,150,2.0,150,0.0,150,150,326,64.95873015873016,16.257668711656443,326,326,84,22.44500972617088,12.569205446655694
040402,163,26.98709677419355,24.539877300613497,163,5.521472392638037,163,62.576687116564415,163,0.6134969325153374,163,1.8404907975460123,163,163,254,66.65182186234817,11.417322834645669,254,254,41,28.08891952438394,7.0653110460106845
040501,96,22.270833333333332,69.79166666666667,96,5.208333333333333,96,19.791666666666668,96,4.166666666666667,96,0.0,96,96,164,67.30434782608695,34.146341463414636,164,164,20,23.93418100224383,4.9862877088007975
040502,42,25.105263157894736,40.476190476190474,42,7.142857142857143,42,45.23809523809524,42,2.380952380952381,42,0.0,42,42,80,62.828947368421055,27.5,80,80,10,9.926731269203499,2.363507445048452
040503,1,23.0,0.0,1,0.0,1,0.0,1,0.0,1,100.0,1,1,33,62.4375,21.21212121212121,33,33,5,0.6591957811470006,3.2959789057350033
040504,2,17.5,0.0,2,0.0,2,100.0,2,0.0,2,0.0,2,2,13,67.66666666666667,30.76923076923077,13,13,2,2.2857142857142856,2.2857142857142856
040505,6,27.666666666666668,16.666666666666668,6,0.0,6,83.33333333333333,6,0.0,6,0.0,6,6,61,63.905660377358494,24.59016393442623,61,61,13,1.545595054095827,3.3487892838742916
040601,168,28.48170731707317,45.833333333333336,168,16.071428571428573,168,16.071428571428573,168,15.476190476190476,168,1.7857142857142858,168,168,559,65.76296296296296,17.352415026833633,559,559,110,18.282729350310152,11.970834693655458
040602,97,27.357894736842105,41.23711340206186,97,8.24742268041237,97,34.02061855670103,97,10.309278350515465,97,0.0,97,97,299,65.6725352112676,14.381270903010034,299,299,60,22.81816043283933,14.114326040931546
040603,49,25.06382978723404,26.53061224489796,49,20.408163265306122,49,40.816326530612244,49,2.0408163265306123,49,2.0408163265306123,49,49,188,63.96774193548387,14.361702127659575,188,188,26,13.36606655755592,7.092198581560283
040701,181,25.670520231213874,17.679558011049725,181,15.469613259668508,181,48.06629834254144,181,10.497237569060774,181,4.972375690607735,181,181,838,55.31829268292683,13.126491646778042,838,838,162,8.99691818272194,8.052490307187593
040702,159,28.013422818791945,50.314465408805034,159,22.0125786163522,159,18.238993710691823,159,5.031446540880503,159,2.5157232704402515,159,159,347,64.1842105263158,20.7492795389049,347,347,57,25.980392156862745,9.313725490196079
040801,254,25.558704453441294,24.409448818897637,254,14.566929133858268,254,42.125984251968504,254,11.417322834645669,254,0.3937007874015748,254,254,716,64.88345323741007,19.134078212290504,716,716,130,15.940755616919795,8.158654449604619
040802,84,26.243589743589745,22.61904761904762,84,8.333333333333334,84,50.0,84,15.476190476190476,84,0.0,84,84,138,64.14728682170542,11.594202898550725,138,138,30,26.27463246793869,9.383797309978105
040901,104,25.04854368932039,17.307692307692307,104,2.8846153846153846,104,75.0,104,0.0,104,2.8846153846153846,104,104,332,60.76615384615385,21.3855421686747,332,332,67,6.707946336429308,4.321465428276574
040902,7,15.428571428571429,42.857142857142854,7,0.0,7,57.142857142857146,7,0.0,7,0.0,7,7,34,53.529411764705884,17.647058823529413,34,34,9,4.978662873399715,6.401137980085348
040903,33,17.303030303030305,0.0,33,0.0,33,100.0,33,0.0,33,0.0,33,33,38,52.7027027027027,2.6315789473684212,38,38,6,14.012738853503185,2.5477707006369426
041001,153,27.69655172413793,51.63398692810458,153,13.72549019607843,153,23.529411764705884,153,3.9215686274509802,153,1.9607843137254901,153,153,604,64.82960413080895,19.370860927152318,604,604,105,12.538928044582855,8.605146697262743
041101,155,25.666666666666668,20.64516129032258,155,48.38709677419355,155,19.35483870967742,155,6.451612903225806,155,2.5806451612903225,155,155,307,61.79333333333334,17.263843648208468,307,307,52,29.053420805998126,9.746954076850985
041201,183,25.787709497206706,32.78688524590164,183,10.382513661202186,183,44.80874316939891,183,7.6502732240437155,183,1.639344262295082,183,183,393,67.00533333333334,17.048346055979643,393,393,85,28.996989383615908,13.46854698146094
041202,50,26.854166666666668,20.0,50,18.0,50,54.0,50,4.0,50,0.0,50,50,162,67.88157894736842,23.45679012345679,162,162,31,16.33453119895459,10.127409343351847
041301,194,24.91111111111111,6.701030927835052,194,9.278350515463918,194,75.77319587628865,194,2.0618556701030926,194,1.5463917525773196,194,194,309,64.57093425605537,12.62135922330097,309,309,57,29.23007382853699,8.588217568178393
041401,207,25.61576354679803,32.367149758454104,207,11.594202898550725,207,44.44444444444444,207,5.797101449275362,207,2.4154589371980677,207,207,569,66.23431734317343,17.75043936731107,569,569,103,15.331062064879276,7.628499481558288
041501,6,25.5,0.0,6,0.0,6,100.0,6,0.0,6,0.0,6,6,23,66.34782608695652,21.73913043478261,23,23,4,4.754358161648177,3.1695721077654517
041502,12,18.833333333333332,8.333333333333334,12,0.0,12,91.66666666666667,12,0.0,12,0.0,12,12,28,65.14814814814815,21.428571428571427,28,28,2,10.526315789473685,1.7543859649122806
