cod_ine,emigrantes,edad_prom_emigracion,pct_emi_argentina,_den_pct_emi_argentina,pct_emi_brasil,_den_pct_emi_brasil,pct_emi_chile,_den_pct_emi_chile,pct_emi_espana,_den_pct_emi_espana,pct_emi_eeuu,_den_pct_emi_eeuu,_den_edad_prom_emigracion,fallecidos,edad_prom_fallecimiento,_den_edad_prom_fallecimiento,emigrantes_x1000,tasa_mortalidad
030301,804,23.16582278481013,38.930348258706466,804,12.935323383084578,804,2.2388059701492535,804,37.06467661691542,804,0.4975124378109453,804,804,292.0,48.29770992366412,292.0,33.98427593203145,
030302,575,23.71708185053381,44.0,575,8.521739130434783,575,2.4347826086956523,575,34.78260869565217,575,0.34782608695652173,575,575,270.0,48.46153846153846,270.0,44.932406032663906,
030303,704,23.26657060518732,38.77840909090909,704,10.085227272727273,704,6.107954545454546,704,33.23863636363637,704,0.42613636363636365,704,704,274.0,41.9,274.0,38.94666961717194,
030401,879,25.93953488372093,42.093287827076225,879,0.9101251422070534,879,0.4550625711035267,879,28.555176336746303,879,21.956769055745166,879,879,152.0,55.232394366197184,152.0,106.64887163309876,
030402,412,24.582716049382714,55.8252427184466,412,8.009708737864077,412,2.4271844660194173,412,23.54368932038835,412,1.2135922330097086,412,412,121.0,58.58181818181818,121.0,57.28587319243604,
030403,1803,27.341575618171362,40.210759844703276,1803,2.8286189683860234,1803,1.4420410427066002,1803,19.52301719356628,1803,30.948419301164726,1803,1803,330.0,55.88562091503268,330.0,103.35339638865004,
030404,426,23.94510739856802,55.63380281690141,426,12.910798122065728,426,1.1737089201877935,426,22.065727699530516,426,1.408450704225352,426,426,60.0,51.21052631578947,60.0,97.57214841960605,
030501,1022,25.01691542288557,60.66536203522505,1022,2.0547945205479454,1022,1.9569471624266144,1022,23.483365949119374,1022,4.2074363992172215,1022,1022,145.0,54.330935251798564,145.0,107.53367003367003,
030502,786,23.775032509752926,60.94147582697201,786,12.72264631043257,786,4.071246819338422,786,13.867684478371501,786,1.1450381679389312,786,786,134.0,50.85123966942149,134.0,87.91946308724832,
030601,222,24.575342465753426,48.1981981981982,222,18.46846846846847,222,2.7027027027027026,222,24.324324324324323,222,0.9009009009009009,222,222,162.0,41.0,162.0,20.94932528073983,
030602,240,23.367521367521366,49.583333333333336,240,12.5,240,3.3333333333333335,240,24.583333333333332,240,0.4166666666666667,240,240,125.0,53.89473684210526,125.0,23.40778308787672,
030701,1306,24.5266507557677,50.22970903522205,1306,6.355283307810107,1306,2.8330781010719757,1306,31.31699846860643,1306,1.454823889739663,1306,1306,326.0,53.21554770318021,326.0,67.05344765620988,
030702,1033,26.380903490759753,23.23330106485963,1033,0.6776379477250726,1033,0.8712487899322362,1033,62.43949661181026,1033,2.323330106485963,1033,1033,109.0,60.786407766990294,109.0,158.2656656963383,
030703,142,23.202898550724637,58.45070422535211,142,11.971830985915492,142,0.0,142,19.718309859154928,142,0.704225352112676,142,142,59.0,44.6,59.0,37.967914438502675,
030801,2445,26.845738045738045,47.93456032719836,2445,2.044989775051125,2445,1.1042944785276074,2445,27.36196319018405,2445,11.697341513292434,2445,2445,340.0,64.07643312101911,340.0,111.64893374126673,
030802,536,24.735294117647058,64.55223880597015,536,1.3059701492537314,536,0.746268656716418,536,23.134328358208954,536,1.6791044776119404,536,536,111.0,59.48543689320388,111.0,75.95295451324925,
030803,808,26.83691529709229,34.65346534653465,808,1.2376237623762376,808,2.3514851485148514,808,27.97029702970297,808,28.217821782178216,808,808,71.0,58.1875,71.0,145.79574160952725,
030901,7609,27.1738954195379,30.64791694046524,7609,4.9415166250492835,7609,5.795768169273229,7609,41.55605204363254,7609,3.062163227756604,7609,7609,1751.0,58.676434676434674,1751.0,55.46646061436632,
030902,2142,24.879276637341153,46.82539682539682,2142,4.341736694677871,2142,5.135387488328665,2142,30.99906629318394,2142,1.727357609710551,2142,2142,621.0,52.419469026548676,621.0,51.526304394890666,
030903,2772,27.072517664559317,24.42279942279942,2772,6.565656565656566,2772,6.457431457431458,2772,39.06926406926407,2772,6.782106782106782,2772,2772,605.0,57.70961887477314,605.0,51.42475512021371,
030904,2271,25.94600725952813,34.56627036547776,2271,8.718626155878468,2271,4.84368119771026,2271,38.88154997798327,2271,1.3650374284456186,2271,2271,658.0,55.54844006568145,658.0,43.69996921182266,
030905,2740,28.128776435045317,27.956204379562045,2740,4.525547445255475,2740,5.364963503649635,2740,41.934306569343065,2740,5.401459854014599,2740,2740,573.0,60.172541743970314,573.0,52.7024427774572,
031001,10006,26.72319048595448,29.172496502098742,10006,5.886468119128523,10006,3.867679392364581,10006,41.954827103737756,10006,5.986408155106936,10006,10006,2197.0,53.72178606476938,2197.0,58.01723238203472,
031002,1157,23.657963446475197,65.8599827139153,1157,5.012964563526361,1157,1.6421780466724287,1157,17.63180639585134,1157,0.5185825410544511,1157,1157,321.0,45.72508591065292,321.0,59.994814622763805,
031003,2647,23.988086087624904,44.65432565168115,2647,10.313562523611635,2647,2.5311673592746504,2647,29.240649792217607,2647,1.4355874574990555,2647,2647,1306.0,40.57142857142857,1306.0,37.08009973944471,
031101,579,23.231985940246044,44.386873920552674,579,19.689119170984455,579,6.563039723661485,579,19.17098445595855,579,0.8635578583765112,579,579,352.0,49.244897959183675,352.0,23.512690355329948,
031201,616,23.730263157894736,51.298701298701296,616,13.7987012987013,616,1.6233766233766234,616,21.266233766233768,616,3.896103896103896,616,616,208.0,47.652849740932645,208.0,42.004773269689736,
031202,526,22.058139534883722,40.3041825095057,526,30.79847908745247,526,1.520912547528517,526,16.539923954372625,526,0.7604562737642585,526,526,129.0,49.14035087719298,129.0,51.79204411185506,
031203,946,23.337323177366702,54.0169133192389,946,11.945031712473574,946,1.3742071881606766,946,24.101479915433405,946,2.1141649048625792,946,946,161.0,51.70469798657718,161.0,88.0,
031204,760,24.780026990553306,40.26315789473684,760,8.289473684210526,760,3.6842105263157894,760,33.81578947368421,760,2.236842105263158,760,760,310.0,43.215328467153284,310.0,34.96503496503497,
031205,1664,24.19378427787934,42.60817307692308,1664,9.795673076923077,1664,3.3052884615384617,1664,31.790865384615383,1664,0.8413461538461539,1664,1664,873.0,43.731770833333336,873.0,35.687477212773715,
031206,1109,23.23599632690542,41.11812443642921,1109,12.714156898106403,1109,4.779080252479711,1109,26.690712353471596,1109,1.7132551848512174,1109,1109,601.0,39.39382940108893,601.0,35.15055467511886,
031301,1141,24.24954954954955,40.49079754601227,1141,4.732690622261174,1141,2.716914986853637,1141,42.857142857142854,1141,1.8404907975460123,1141,1141,285.0,52.24324324324324,285.0,57.4405960531615,
031302,126,25.838709677419356,66.66666666666667,126,9.523809523809524,126,0.7936507936507936,126,16.666666666666668,126,1.5873015873015872,126,126,80.0,47.55882352941177,80.0,23.081150393845025,
031303,165,23.654545454545456,72.72727272727273,165,6.666666666666667,165,1.2121212121212122,165,13.93939393939394,165,0.0,165,165,41.0,61.078947368421055,41.0,47.86771105308964,
031304,50,22.24,44.0,50,6.0,50,4.0,50,30.0,50,2.0,50,50,52.0,28.486486486486488,52.0,7.106310403638431,
031401,3622,25.808991901703436,63.50082827167311,3622,2.9265599116510215,3622,0.3865267807840972,3622,22.915516289342904,3622,2.1258972943125345,3622,3622,497.0,60.72649572649573,497.0,125.3851213348565,
031402,797,23.879487179487178,76.28607277289836,797,2.5094102885821834,797,0.7528230865746549,797,11.79422835633626,797,1.3801756587202008,797,797,122.0,58.38317757009346,122.0,97.97172710510141,
031403,1674,26.37052759248029,49.1636798088411,1674,3.106332138590203,1674,0.35842293906810035,1674,35.78255675029869,1674,4.301075268817204,1674,1674,215.0,60.517587939698494,215.0,123.43312195841321,
031404,57,25.98181818181818,71.9298245614035,57,3.508771929824561,57,0.0,57,22.80701754385965,57,0.0,57,57,26.0,67.4090909090909,26.0,43.745203376822715,
